uid,n_interactions,n_questions,n_kcs,accuracy_total,repeat_rate,first_accuracy,repeat_accuracy,repeat_gain,sequence_duration_days,activity_bucket,cohort,x_pca,y_pca,x_view,y_view,projection_method
2628,494,410,187,0.823887,0.153846,0.830144,0.789474,-0.04067,322.308171,muy alta,mixed_profile,2.222225434103619,1.6940056304803914,2.222225434103619,1.6940056304803914,pca
2629,374,284,122,0.374332,0.136364,0.386997,0.294118,-0.092879,210.149861,alta,mixed_profile,-4.277533809112318,3.7906605239170696,-4.277533809112318,3.7906605239170696,pca
2632,487,383,183,0.802875,0.143737,0.800959,0.814286,0.013326,280.54537,muy alta,mixed_profile,1.792895470206665,1.2300576633264522,1.792895470206665,1.2300576633264522,pca
2635,392,311,151,0.836735,0.158163,0.851515,0.758065,-0.093451,253.859873,alta,mixed_profile,0.5195604201715993,0.24133262833595942,0.5195604201715993,0.24133262833595942,pca
2639,250,221,105,0.764,0.116,0.751131,0.862069,0.110938,245.351562,baja,mixed_profile,-1.4493593576357278,-1.6133066296331775,-1.4493593576357278,-1.6133066296331775,pca
2641,361,326,131,0.33795,0.091413,0.341463,0.30303,-0.038433,223.931111,alta,mixed_profile,-4.293885815314487,4.027616226765537,-4.293885815314487,4.027616226765537,pca
2642,254,216,104,0.937008,0.137795,0.940639,0.914286,-0.026354,259.063218,baja,high_accuracy_low_repeat,-0.2810560173411407,-2.520920890667155,-0.2810560173411407,-2.520920890667155,pca
2655,245,192,112,0.8,0.122449,0.8,0.8,0.0,238.987303,baja,mixed_profile,-1.5363239514280043,-1.523981976753945,-1.5363239514280043,-1.523981976753945,pca
2659,536,414,174,0.830224,0.13806,0.824675,0.864865,0.04019,259.564051,muy alta,mixed_profile,2.2413201565119647,0.9056455180034955,2.2413201565119647,0.9056455180034955,pca
2661,254,203,132,0.492126,0.153543,0.469767,0.615385,0.145617,313.125116,baja,mixed_profile,-2.9722870737753118,1.6557419413763135,-2.9722870737753118,1.6557419413763135,pca
2669,475,361,164,0.770526,0.157895,0.765,0.8,0.035,315.207164,muy alta,mixed_profile,1.305395728000616,1.3118621718371957,1.305395728000616,1.3118621718371957,pca
2670,521,439,183,0.884837,0.149712,0.875847,0.935897,0.060051,304.318657,muy alta,high_accuracy_low_repeat,3.148166792776927,0.7507658713638468,3.148166792776927,0.7507658713638468,pca
2676,341,264,127,0.785924,0.108504,0.799342,0.675676,-0.123666,168.493854,alta,mixed_profile,-1.3235352308136181,-0.44393982673719234,-1.3235352308136181,-0.44393982673719234,pca
2677,329,266,124,0.720365,0.176292,0.690037,0.862069,0.172032,317.982153,media,mixed_profile,-0.35713146498866205,-0.060053885154970336,-0.35713146498866205,-0.060053885154970336,pca
2679,525,412,173,0.906667,0.154286,0.90991,0.888889,-0.021021,242.177894,muy alta,high_accuracy_low_repeat,2.6573477713891727,0.3607910147003562,2.6573477713891727,0.3607910147003562,pca
2682,290,258,115,0.948276,0.106897,0.945946,0.967742,0.021796,242.356181,media,high_accuracy_low_repeat,0.2986528850965501,-2.620345488478922,0.2986528850965501,-2.620345488478922,pca
2689,331,289,165,0.845921,0.117825,0.849315,0.820513,-0.028802,258.597616,media,mixed_profile,0.4500558373614167,-0.38190172396040434,0.4500558373614167,-0.38190172396040434,pca
2700,255,225,120,0.878431,0.113725,0.871681,0.931034,0.059353,304.002257,baja,high_accuracy_low_repeat,-0.19577421713317397,-1.9704111536501965,-0.19577421713317397,-1.9704111536501965,pca
2706,338,288,145,0.789941,0.112426,0.796667,0.736842,-0.059825,304.075961,alta,mixed_profile,-0.26925399281715434,0.25246840185348257,-0.26925399281715434,0.25246840185348257,pca
2708,515,401,179,0.786408,0.174757,0.778824,0.822222,0.043399,316.20794,muy alta,mixed_profile,2.129840876628759,1.7079903934750025,2.129840876628759,1.7079903934750025,pca
2714,243,223,116,0.728395,0.078189,0.732143,0.684211,-0.047932,273.099271,baja,mixed_profile,-2.169544369463152,-0.48111928217503863,-2.169544369463152,-0.48111928217503863,pca
2716,377,318,163,0.862069,0.095491,0.86217,0.861111,-0.001059,313.146493,alta,high_accuracy_low_repeat,1.0572566830209376,-0.23282740802754995,1.0572566830209376,-0.23282740802754995,pca
2722,488,416,174,0.85041,0.143443,0.851675,0.842857,-0.008817,285.071181,muy alta,high_accuracy_low_repeat,2.184986601267703,0.9146299212209988,2.184986601267703,0.9146299212209988,pca
2724,298,259,127,0.942953,0.130872,0.938224,0.974359,0.036135,266.229398,media,high_accuracy_low_repeat,0.6887416473596435,-2.2128564392093644,0.6887416473596435,-2.2128564392093644,pca
2726,366,312,138,0.879781,0.120219,0.888199,0.818182,-0.070017,262.044653,alta,high_accuracy_low_repeat,0.4995545807870531,-0.6317388452939555,0.4995545807870531,-0.6317388452939555,pca
2730,304,255,111,0.684211,0.144737,0.680769,0.704545,0.023776,321.041146,media,mixed_profile,-1.5360005359178333,0.4405897765207575,-1.5360005359178333,0.4405897765207575,pca
2731,317,267,136,0.719243,0.107256,0.710247,0.794118,0.08387,322.202766,media,mixed_profile,-0.724043060551999,0.08895581894604816,-0.724043060551999,0.08895581894604816,pca
2733,252,211,112,0.757937,0.083333,0.766234,0.666667,-0.099567,273.526123,baja,mixed_profile,-2.1421867269282933,-0.5741419408799073,-2.1421867269282933,-0.5741419408799073,pca
2736,380,320,152,0.771053,0.128947,0.773414,0.755102,-0.018312,246.024109,alta,mixed_profile,0.028821114137860877,0.40064478426099065,0.028821114137860877,0.40064478426099065,pca
2742,564,439,184,0.728723,0.12234,0.729293,0.724638,-0.004655,322.102882,muy alta,mixed_profile,1.7768434574258436,2.630135122427177,1.7768434574258436,2.630135122427177,pca
2744,297,253,131,0.818182,0.13468,0.81323,0.85,0.03677,265.972002,media,mixed_profile,-0.3255057921418115,-0.9871710458413105,-0.3255057921418115,-0.9871710458413105,pca
2745,521,435,191,0.646833,0.15547,0.65,0.62963,-0.02037,317.925498,muy alta,mixed_profile,1.0750836235662145,3.5292709512000235,1.0750836235662145,3.5292709512000235,pca
2771,312,231,125,0.891026,0.112179,0.891697,0.885714,-0.005982,214.04581,media,high_accuracy_low_repeat,-0.2356320586215723,-1.9779345045847583,-0.2356320586215723,-1.9779345045847583,pca
2784,270,219,129,0.751852,0.107407,0.759336,0.689655,-0.069681,252.13625,baja,mixed_profile,-1.6848537823565453,-0.34606395891517916,-1.6848537823565453,-0.34606395891517916,pca
2785,312,266,134,0.833333,0.137821,0.817844,0.930233,0.112389,319.861516,media,mixed_profile,0.3786758353837388,-1.0212163736664222,0.3786758353837388,-1.0212163736664222,pca
2787,411,347,144,0.931873,0.155718,0.927954,0.953125,0.025171,260.669051,alta,high_accuracy_low_repeat,1.8250251243413758,-1.0021645199303468,1.8250251243413758,-1.0021645199303468,pca
2788,329,262,129,0.908815,0.106383,0.908163,0.914286,0.006122,252.000509,media,high_accuracy_low_repeat,0.33629784428562415,-1.7992801736122714,0.33629784428562415,-1.7992801736122714,pca
2790,472,386,176,0.92161,0.129237,0.927007,0.885246,-0.041761,299.102315,muy alta,high_accuracy_low_repeat,2.4817814633434168,0.2302445417648056,2.4817814633434168,0.2302445417648056,pca
2792,323,244,147,0.727554,0.108359,0.736111,0.657143,-0.078968,280.120324,media,mixed_profile,-1.2089864805075523,0.5865668806247406,-1.2089864805075523,0.5865668806247406,pca
2796,323,261,150,0.823529,0.179567,0.849057,0.706897,-0.14216,292.107674,media,mixed_profile,-0.05603904441911811,0.3794691787150502,-0.05603904441911811,0.3794691787150502,pca
2800,347,284,164,0.400576,0.118156,0.392157,0.463415,0.071258,322.247731,alta,mixed_profile,-2.7873728656947785,3.7671633903728052,-2.7873728656947785,3.7671633903728052,pca
2802,437,386,165,0.702517,0.105263,0.700767,0.717391,0.016624,325.034965,muy alta,mixed_profile,0.4711981219399613,1.8245336069446298,0.4711981219399613,1.8245336069446298,pca
2803,294,190,114,0.64966,0.146259,0.653386,0.627907,-0.025479,257.047824,media,mixed_profile,-2.495570330546516,0.3974949979555642,-2.495570330546516,0.3974949979555642,pca
2808,589,487,187,0.814941,0.159593,0.816162,0.808511,-0.007651,306.847512,muy alta,mixed_profile,3.0069324537906557,2.2357913479406815,3.0069324537906557,2.2357913479406815,pca
2822,245,203,102,0.828571,0.155102,0.855072,0.684211,-0.170862,266.086481,baja,mixed_profile,-1.635611299402922,-0.8957270349851548,-1.635611299402922,-0.8957270349851548,pca
2823,247,179,96,0.740891,0.186235,0.726368,0.804348,0.07798,261.962025,baja,mixed_profile,-1.7777526974133044,-1.1134285074628523,-1.7777526974133044,-1.1134285074628523,pca
2828,349,299,134,0.702006,0.143266,0.695652,0.74,0.044348,316.235787,alta,mixed_profile,-0.593758528685767,0.7865345091378254,-0.593758528685767,0.7865345091378254,pca
2835,264,221,144,0.674242,0.117424,0.695279,0.516129,-0.17915,322.244225,baja,mixed_profile,-2.1921027547388956,1.439412837698324,-2.1921027547388956,1.439412837698324,pca
2842,343,290,145,0.930029,0.137026,0.935811,0.893617,-0.042194,259.029456,alta,high_accuracy_low_repeat,0.9694033510116848,-1.252752342571828,0.9694033510116848,-1.252752342571828,pca
2847,374,316,148,0.911765,0.09893,0.905045,0.972973,0.067928,217.986134,alta,high_accuracy_low_repeat,1.159099909831204,-1.6843849448608743,1.159099909831204,-1.6843849448608743,pca
2851,542,405,182,0.9631,0.153137,0.960784,0.975904,0.015119,319.997292,muy alta,high_accuracy_low_repeat,3.646298833242991,0.20413510048533035,3.646298833242991,0.20413510048533035,pca
2853,449,363,169,0.783964,0.11804,0.785354,0.773585,-0.011769,279.287326,muy alta,mixed_profile,0.9755452842559879,1.0002839899420928,0.9755452842559879,1.0002839899420928,pca
2856,330,265,138,0.812121,0.142424,0.812721,0.808511,-0.00421,283.058356,media,mixed_profile,-0.10456512685024252,-0.3831728612561622,-0.10456512685024252,-0.3831728612561622,pca
2861,271,229,138,0.811808,0.129151,0.809322,0.828571,0.019249,276.116528,baja,mixed_profile,-0.5495080591720576,-0.9256257277658496,-0.5495080591720576,-0.9256257277658496,pca
2864,352,289,117,0.809659,0.164773,0.823129,0.741379,-0.08175,259.083715,alta,mixed_profile,-0.41244366563971063,-0.161562921754977,-0.41244366563971063,-0.161562921754977,pca
2867,644,495,213,0.900621,0.128882,0.896613,0.927711,0.031098,317.476586,muy alta,high_accuracy_low_repeat,4.400628294055614,1.7263048723774885,4.400628294055614,1.7263048723774885,pca
2875,446,358,166,0.921525,0.147982,0.915789,0.954545,0.038756,297.964155,muy alta,high_accuracy_low_repeat,2.3904200799396476,-0.3610769129537549,2.3904200799396476,-0.3610769129537549,pca
2881,271,248,137,0.885609,0.070111,0.884921,0.894737,0.009816,306.927593,baja,high_accuracy_low_repeat,-0.025299536917997457,-1.6407900510215359,-0.025299536917997457,-1.6407900510215359,pca
2885,237,201,114,0.860759,0.151899,0.845771,0.944444,0.098673,304.764178,baja,high_accuracy_low_repeat,-0.36646001658966526,-2.0105568006942702,-0.36646001658966526,-2.0105568006942702,pca
2887,347,288,138,0.769452,0.121037,0.780328,0.690476,-0.089852,275.109421,alta,mixed_profile,-0.6498270699193066,0.4087969319526218,-0.6498270699193066,0.4087969319526218,pca
2892,295,259,126,0.877966,0.118644,0.873077,0.914286,0.041209,315.229317,media,high_accuracy_low_repeat,0.23184554240937083,-1.4525384192561575,0.23184554240937083,-1.4525384192561575,pca
2911,295,257,137,0.874576,0.128814,0.898833,0.710526,-0.188306,266.051157,media,high_accuracy_low_repeat,-0.4318950218970923,-0.5063292853137275,-0.4318950218970923,-0.5063292853137275,pca
2913,326,281,128,0.693252,0.128834,0.679577,0.785714,0.106137,265.682419,media,mixed_profile,-0.9833925989356511,0.05407821181417005,-0.9833925989356511,0.05407821181417005,pca
2914,404,301,151,0.876238,0.14604,0.872464,0.898305,0.025841,299.281736,alta,high_accuracy_low_repeat,1.2768045492259041,-0.4513276350439943,1.2768045492259041,-0.4513276350439943,pca
2918,390,339,137,0.848718,0.115385,0.843478,0.888889,0.045411,326.890301,alta,mixed_profile,0.9909774874844663,-0.35207452111533316,0.9909774874844663,-0.35207452111533316,pca
2935,313,270,121,0.913738,0.134185,0.907749,0.952381,0.044632,216.005174,media,high_accuracy_low_repeat,0.3508087899098589,-2.186218270965784,0.3508087899098589,-2.186218270965784,pca
2938,300,257,129,0.916667,0.133333,0.911538,0.95,0.038462,297.021539,media,high_accuracy_low_repeat,0.6088404253346199,-1.7823757861433358,0.6088404253346199,-1.7823757861433358,pca
2939,254,221,101,0.515748,0.102362,0.504386,0.615385,0.110999,249.985972,baja,mixed_profile,-3.6276210304009706,0.6644198746998041,-3.6276210304009706,0.6644198746998041,pca
2940,405,325,133,0.837037,0.150617,0.834302,0.852459,0.018157,303.201389,alta,mixed_profile,0.8158878234072487,-0.13457590165939204,0.8158878234072487,-0.13457590165939204,pca
2948,246,214,116,0.817073,0.089431,0.821429,0.772727,-0.048701,315.085208,baja,mixed_profile,-1.2705718064159497,-1.0913316554439907,-1.2705718064159497,-1.0913316554439907,pca
2952,237,194,96,0.687764,0.122363,0.673077,0.793103,0.120027,252.727801,baja,mixed_profile,-2.346165855318419,-1.1281287333666725,-2.346165855318419,-1.1281287333666725,pca
2955,252,216,133,0.571429,0.119048,0.581081,0.5,-0.081081,305.049375,baja,mixed_profile,-3.0534341722055,1.7110639834495085,-3.0534341722055,1.7110639834495085,pca
2968,240,209,110,0.895833,0.120833,0.895735,0.896552,0.000817,298.972697,baja,high_accuracy_low_repeat,-0.5032160980157383,-2.1203928609847016,-0.5032160980157383,-2.1203928609847016,pca
2978,303,260,129,0.90429,0.141914,0.903846,0.906977,0.003131,298.256065,media,high_accuracy_low_repeat,0.4702629064820488,-1.447021055499896,0.4702629064820488,-1.447021055499896,pca
2980,345,297,154,0.857971,0.113043,0.843137,0.974359,0.131222,301.373032,alta,high_accuracy_low_repeat,1.0861825482149725,-1.0615523165095362,1.0861825482149725,-1.0615523165095362,pca
2984,266,230,138,0.838346,0.12406,0.832618,0.878788,0.04617,330.931007,baja,mixed_profile,-0.10864377004461638,-1.0565940002039156,-0.10864377004461638,-1.0565940002039156,pca
2985,568,449,185,0.966549,0.139085,0.96319,0.987342,0.024152,303.247789,muy alta,high_accuracy_low_repeat,3.9673051252161784,0.2938199000899979,3.9673051252161784,0.2938199000899979,pca
2992,240,222,109,0.808333,0.075,0.797297,0.944444,0.147147,252.002951,baja,mixed_profile,-1.0667395087800773,-2.3618011937799777,-1.0667395087800773,-2.3618011937799777,pca
2994,304,240,120,0.884868,0.115132,0.884758,0.885714,0.000956,250.582894,media,high_accuracy_low_repeat,-0.19928120668565374,-1.8081978089724473,-0.19928120668565374,-1.8081978089724473,pca
2996,347,304,157,0.853026,0.118156,0.862745,0.780488,-0.082257,282.724051,alta,high_accuracy_low_repeat,0.4535649600600074,-0.08260911055099494,0.4535649600600074,-0.08260911055099494,pca
2998,445,385,166,0.779775,0.123596,0.766667,0.872727,0.106061,322.563877,muy alta,mixed_profile,1.502718594431222,0.8141252084595733,1.502718594431222,0.8141252084595733,pca
3001,289,246,132,0.820069,0.138408,0.811245,0.875,0.063755,284.56625,media,mixed_profile,-0.21185508275333792,-1.0511622640578049,-0.21185508275333792,-1.0511622640578049,pca
3003,517,457,188,0.84913,0.110251,0.852174,0.824561,-0.027613,295.90706,muy alta,mixed_profile,2.544868168130001,1.3630151240466728,2.544868168130001,1.3630151240466728,pca
3007,404,367,166,0.841584,0.081683,0.84097,0.848485,0.007514,326.690394,alta,mixed_profile,1.3029999583933636,0.2616379169821227,1.3029999583933636,0.2616379169821227,pca
3008,436,322,162,0.720183,0.137615,0.712766,0.766667,0.053901,283.468044,muy alta,mixed_profile,0.3566934428978585,1.1361249302111285,0.3566934428978585,1.1361249302111285,pca
3014,239,202,117,0.811715,0.125523,0.803828,0.866667,0.062839,262.050231,baja,mixed_profile,-1.0648949751538648,-1.6901189540613089,-1.0648949751538648,-1.6901189540613089,pca
3021,311,268,108,0.948553,0.135048,0.95539,0.904762,-0.050628,238.979213,media,high_accuracy_low_repeat,0.23428726699709237,-2.1792891467991833,0.23428726699709237,-2.1792891467991833,pca
3022,491,420,172,0.798371,0.14053,0.793839,0.826087,0.032248,326.656956,muy alta,mixed_profile,1.9853765639582523,1.4340723031376075,1.9853765639582523,1.4340723031376075,pca
3026,514,392,172,0.735409,0.149805,0.7254,0.792208,0.066807,245.285382,muy alta,mixed_profile,1.2830261308179207,1.4916322041290004,1.2830261308179207,1.4916322041290004,pca
3043,303,269,135,0.89769,0.108911,0.888889,0.969697,0.080808,190.015856,media,high_accuracy_low_repeat,0.2996870010606939,-2.3018508671561047,0.2996870010606939,-2.3018508671561047,pca
3046,371,282,147,0.832884,0.118598,0.816514,0.954545,0.138032,307.000046,alta,mixed_profile,0.8603424018782819,-0.8570702201710741,0.8603424018782819,-0.8570702201710741,pca
3051,289,239,118,0.650519,0.124567,0.656126,0.611111,-0.045015,316.253889,media,mixed_profile,-2.1654933311917444,0.9102880647723124,-2.1654933311917444,0.9102880647723124,pca
3058,384,333,162,0.786458,0.125,0.791667,0.75,-0.041667,322.02794,alta,mixed_profile,0.5454137869427402,0.9124811327808976,0.5454137869427402,0.9124811327808976,pca
3059,455,368,176,0.962637,0.149451,0.956072,1.0,0.043928,317.171273,muy alta,high_accuracy_low_repeat,3.056815488855024,-0.4699953553047021,3.056815488855024,-0.4699953553047021,pca
3061,435,366,156,0.912644,0.147126,0.908356,0.9375,0.029144,286.543727,muy alta,high_accuracy_low_repeat,2.095213679679735,-0.43134994078590794,2.095213679679735,-0.43134994078590794,pca
3064,449,372,177,0.884187,0.142539,0.888312,0.859375,-0.028937,315.063843,muy alta,high_accuracy_low_repeat,2.16018948225837,0.5461384953520297,2.16018948225837,0.5461384953520297,pca
3065,282,216,121,0.641844,0.113475,0.632,0.71875,0.08675,315.837604,media,mixed_profile,-1.9961357421226855,0.2895119036801503,-1.9961357421226855,0.2895119036801503,pca
3067,234,173,112,0.628205,0.115385,0.642512,0.518519,-0.123994,283.480475,baja,mixed_profile,-3.3950906225999224,0.724497213219827,-3.3950906225999224,0.724497213219827,pca
3069,393,334,148,0.793893,0.091603,0.792717,0.805556,0.012838,295.23272,alta,mixed_profile,0.37719488388886346,0.1745103720113106,0.37719488388886346,0.1745103720113106,pca
3074,337,292,122,0.946588,0.115727,0.946309,0.948718,0.002409,244.777836,alta,high_accuracy_low_repeat,0.7455107129557645,-2.075059741897365,0.7455107129557645,-2.075059741897365,pca
3077,298,224,135,0.718121,0.11745,0.714829,0.742857,0.028028,311.078866,media,mixed_profile,-1.2113923706804595,0.08199007422451546,-1.2113923706804595,0.08199007422451546,pca
3080,368,320,134,0.907609,0.125,0.909938,0.891304,-0.018634,248.124688,alta,high_accuracy_low_repeat,0.8552607495748005,-1.1783348785527332,0.8552607495748005,-1.1783348785527332,pca
3082,348,289,153,0.718391,0.149425,0.719595,0.711538,-0.008056,319.378738,alta,mixed_profile,-0.3418705237589076,1.0924067403302666,-0.3418705237589076,1.0924067403302666,pca
3083,283,234,134,0.908127,0.123675,0.91129,0.885714,-0.025576,275.241157,media,high_accuracy_low_repeat,0.12298329440530743,-1.670171911042798,0.12298329440530743,-1.670171911042798,pca
3090,357,276,127,0.644258,0.114846,0.636076,0.707317,0.071241,253.009954,alta,mixed_profile,-1.5065318614832612,0.6089227256245549,-1.5065318614832612,0.6089227256245549,pca
3094,224,201,100,0.808036,0.102679,0.79602,0.913043,0.117024,326.685428,baja,mixed_profile,-1.1349554959931452,-1.9588556158811068,-1.1349554959931452,-1.9588556158811068,pca
3095,284,239,118,0.25,0.116197,0.239044,0.333333,0.09429,287.365706,media,mixed_profile,-5.285754537692678,3.9228789730123332,-5.285754537692678,3.9228789730123332,pca
3098,354,260,122,0.872881,0.166667,0.867797,0.898305,0.030508,247.377882,alta,high_accuracy_low_repeat,0.3340752296283365,-1.3146077636072628,0.3340752296283365,-1.3146077636072628,pca
3102,430,378,166,0.809302,0.12093,0.804233,0.846154,0.041921,291.011528,muy alta,mixed_profile,1.352739019261159,0.5573428545439816,1.352739019261159,0.5573428545439816,pca
3104,421,326,155,0.793349,0.123515,0.791328,0.807692,0.016364,321.000648,muy alta,mixed_profile,0.7806264116681382,0.5941614005477739,0.7806264116681382,0.5941614005477739,pca
3109,355,267,155,0.794366,0.135211,0.788274,0.833333,0.04506,294.373947,alta,mixed_profile,0.25914195450929767,-0.0850924637860228,0.25914195450929767,-0.0850924637860228,pca
3123,668,565,202,0.952096,0.140719,0.95122,0.957447,0.006227,321.034525,muy alta,high_accuracy_low_repeat,5.121646121515884,1.6435590351635756,5.121646121515884,1.6435590351635756,pca
3125,281,242,122,0.846975,0.120996,0.834008,0.941176,0.107168,298.252303,media,mixed_profile,-0.08311255386871946,-1.6847528544980315,-0.08311255386871946,-1.6847528544980315,pca
3128,314,222,136,0.716561,0.146497,0.701493,0.804348,0.102855,279.439225,media,mixed_profile,-0.9197880389741965,-0.1751408559414509,-0.9197880389741965,-0.1751408559414509,pca
3133,608,485,194,0.898026,0.144737,0.898077,0.897727,-0.00035,329.773484,muy alta,high_accuracy_low_repeat,3.9110507242821524,1.609025193967439,3.9110507242821524,1.609025193967439,pca
3134,279,213,135,0.655914,0.139785,0.658333,0.641026,-0.017308,306.174282,media,mixed_profile,-1.9258263431823088,0.8347384064570665,-1.9258263431823088,0.8347384064570665,pca
3146,338,283,119,0.976331,0.076923,0.974359,1.0,0.025641,182.284282,alta,high_accuracy_low_repeat,0.6192859443225378,-3.026421652733142,0.6192859443225378,-3.026421652733142,pca
3148,371,330,159,0.752022,0.105121,0.756024,0.717949,-0.038075,281.499838,alta,mixed_profile,-0.06836992542527079,0.8411725382353865,-0.06836992542527079,0.8411725382353865,pca
3160,244,205,102,0.684426,0.155738,0.694175,0.631579,-0.062596,248.444028,baja,mixed_profile,-2.5996213580323198,-0.04722718604338108,-2.5996213580323198,-0.04722718604338108,pca
3169,300,244,121,0.98,0.116667,0.977358,1.0,0.022642,186.215694,media,high_accuracy_low_repeat,0.49134426983379936,-3.107153454847267,0.49134426983379936,-3.107153454847267,pca
3184,491,444,199,0.910387,0.093686,0.930337,0.717391,-0.212946,275.971644,muy alta,high_accuracy_low_repeat,2.333691082048737,1.4360915805416876,2.333691082048737,1.4360915805416876,pca
3186,404,365,171,0.871287,0.096535,0.865753,0.923077,0.057323,237.622176,alta,high_accuracy_low_repeat,1.5539826325913086,-0.5641112651371767,1.5539826325913086,-0.5641112651371767,pca
3193,524,406,175,0.967557,0.125954,0.962882,1.0,0.037118,311.075,muy alta,high_accuracy_low_repeat,3.43117620986585,-0.25088983867582926,3.43117620986585,-0.25088983867582926,pca
3194,445,377,173,0.903371,0.14382,0.895013,0.953125,0.058112,308.353368,muy alta,high_accuracy_low_repeat,2.5048682224495766,-0.07171514997108325,2.5048682224495766,-0.07171514997108325,pca
3196,462,365,159,0.701299,0.142857,0.699495,0.712121,0.012626,248.768727,muy alta,mixed_profile,0.27480919490377564,1.568253994873242,0.27480919490377564,1.568253994873242,pca
3200,275,225,108,0.847273,0.109091,0.84898,0.833333,-0.015646,217.873345,media,mixed_profile,-1.0736457575578757,-1.8843383675610847,-1.0736457575578757,-1.8843383675610847,pca
3203,242,209,115,0.966942,0.107438,0.962963,1.0,0.037037,322.183935,baja,high_accuracy_low_repeat,0.30682719638343625,-2.8303016348301,0.30682719638343625,-2.8303016348301,pca
3216,257,198,124,0.579767,0.155642,0.56682,0.65,0.08318,286.327523,baja,mixed_profile,-2.6143271789574483,0.8408170990636386,-2.6143271789574483,0.8408170990636386,pca
3217,356,306,151,0.876404,0.126404,0.877814,0.866667,-0.011147,310.437859,alta,high_accuracy_low_repeat,0.9473193317533087,-0.4754906713834154,0.9473193317533087,-0.4754906713834154,pca
3227,294,254,127,0.840136,0.115646,0.834615,0.882353,0.047738,318.110637,media,mixed_profile,-0.08669081041848224,-1.1318085926228576,-0.08669081041848224,-1.1318085926228576,pca
3240,384,306,151,0.703125,0.125,0.702381,0.708333,0.005952,320.827269,alta,mixed_profile,-0.3239638966203424,1.2430352093155503,-0.3239638966203424,1.2430352093155503,pca
3242,525,400,190,0.828571,0.133333,0.81978,0.885714,0.065934,321.269155,muy alta,mixed_profile,2.597914186700299,1.2087774543217857,2.597914186700299,1.2087774543217857,pca
3244,446,358,178,0.849776,0.172646,0.840108,0.896104,0.055995,322.283461,muy alta,mixed_profile,2.1866982879303767,0.6476025980339071,2.1866982879303767,0.6476025980339071,pca
3251,482,413,199,0.825726,0.105809,0.835267,0.745098,-0.090169,335.297199,muy alta,mixed_profile,2.051643084673353,1.878746397512792,2.051643084673353,1.878746397512792,pca
3252,334,295,154,0.958084,0.107784,0.956376,0.972222,0.015846,184.886215,alta,high_accuracy_low_repeat,1.1361214431878033,-2.1648642920425205,1.1361214431878033,-2.1648642920425205,pca
3258,236,181,107,0.771186,0.088983,0.776744,0.714286,-0.062458,311.498576,baja,mixed_profile,-2.0598614882193385,-0.8985758603729285,-2.0598614882193385,-0.8985758603729285,pca
3263,240,203,110,0.966667,0.154167,0.960591,1.0,0.039409,328.153356,baja,high_accuracy_low_repeat,0.41003367467233093,-2.6803783887260257,0.41003367467233093,-2.6803783887260257,pca
3275,306,221,121,0.754902,0.127451,0.741573,0.846154,0.104581,238.128507,media,mixed_profile,-1.0542063897165537,-1.077585938212939,-1.0542063897165537,-1.077585938212939,pca
3281,274,210,142,0.645985,0.138686,0.644068,0.657895,0.013827,321.872269,media,mixed_profile,-1.8077478102365585,0.9328025603228032,-1.8077478102365585,0.9328025603228032,pca
3282,257,233,136,0.875486,0.093385,0.888412,0.75,-0.138412,306.25081,baja,high_accuracy_low_repeat,-0.6272411805768903,-0.8994788399383963,-0.6272411805768903,-0.8994788399383963,pca
3284,419,353,141,0.980907,0.155131,0.977401,1.0,0.022599,253.229931,muy alta,high_accuracy_low_repeat,2.2262649273007704,-1.4849485133207134,2.2262649273007704,-1.4849485133207134,pca
3287,408,350,172,0.933824,0.125,0.927171,0.980392,0.053221,321.389028,alta,high_accuracy_low_repeat,2.4058330628546236,-0.619138753100575,2.4058330628546236,-0.619138753100575,pca
3293,260,195,129,0.634615,0.142308,0.636771,0.621622,-0.01515,275.144861,baja,mixed_profile,-2.447731368234083,0.6679595174461067,-2.447731368234083,0.6679595174461067,pca
3302,249,213,100,0.730924,0.124498,0.724771,0.774194,0.049423,159.936343,baja,mixed_profile,-2.2698037952813146,-1.517967739434655,-2.2698037952813146,-1.517967739434655,pca
3308,247,218,99,0.753036,0.117409,0.729358,0.931034,0.201677,252.780359,baja,mixed_profile,-1.3581654638171028,-1.957195976812239,-1.3581654638171028,-1.957195976812239,pca
3309,527,415,178,0.810247,0.121442,0.807775,0.828125,0.02035,322.337326,muy alta,mixed_profile,2.1709897725499645,1.4401039494472656,2.1709897725499645,1.4401039494472656,pca
3318,550,446,196,0.790909,0.143636,0.789809,0.797468,0.007659,229.251493,muy alta,mixed_profile,2.2912166463005414,1.754210152036155,2.2912166463005414,1.754210152036155,pca
3326,428,357,164,0.88785,0.151869,0.878788,0.938462,0.059674,321.982836,muy alta,high_accuracy_low_repeat,2.1466538185216733,-0.07946422101579988,2.1466538185216733,-0.07946422101579988,pca
3335,267,225,113,0.906367,0.157303,0.902222,0.928571,0.026349,279.825718,baja,high_accuracy_low_repeat,-0.006675284252294646,-2.057360615892175,-0.006675284252294646,-2.057360615892175,pca
3338,480,388,196,0.864583,0.125,0.866667,0.85,-0.016667,292.996551,muy alta,high_accuracy_low_repeat,2.374828021315811,0.910412451167762,2.374828021315811,0.910412451167762,pca
3347,408,382,183,0.852941,0.063725,0.858639,0.769231,-0.089408,299.436377,alta,high_accuracy_low_repeat,1.2620916023970794,0.6812232108329084,1.2620916023970794,0.6812232108329084,pca
